model,layer,k,seed,clusterer,transform,n_features,transform_time_s,silhouette,davies_bouldin,calinski_harabasz,nmi,purity,anisotropy,participation_ratio
random_seed1,9,20,3,spherical,whiten100_l2,100,2.564969062805176,0.024455660954117775,5.0406687210863925,12.949685411419276,0.05777423290431378,0.1225,0.0008512240019626915,89.88578796386719
random_seed1,9,20,4,spherical,whiten100_l2,100,2.564969062805176,0.02722012810409069,4.879619976731123,13.087709227583687,0.056339277663788254,0.1185,0.0008512240019626915,89.88578796386719
random_seed1,10,20,0,spherical,whiten100_l2,100,3.035099983215332,0.024282339960336685,5.1295750687787685,12.728261563336396,0.05908099112766556,0.125,0.0008415436604991555,90.07542419433594
random_seed1,10,20,1,spherical,whiten100_l2,100,3.035099983215332,0.023937039077281952,5.16404807058428,12.685189116498915,0.05777698449041402,0.1275,0.0008415436604991555,90.07542419433594
random_seed1,10,20,2,spherical,whiten100_l2,100,3.035099983215332,0.026587991043925285,4.899900047569642,13.001685924133753,0.05531299893731292,0.1225,0.0008415436604991555,90.07542419433594
random_seed1,10,20,3,spherical,whiten100_l2,100,3.035099983215332,0.02462361566722393,5.069996544729069,12.696222300753856,0.056064699418967384,0.1165,0.0008415436604991555,90.07542419433594
random_seed1,10,20,4,spherical,whiten100_l2,100,3.035099983215332,0.02593253366649151,5.040869276872607,12.754172747656549,0.0577044233111728,0.1175,0.0008415436604991555,90.07542419433594
random_seed1,11,20,0,spherical,whiten100_l2,100,2.849024772644043,0.027009308338165283,4.833683940867121,12.71619486928725,0.06244956406691087,0.1215,0.0008446989813819528,90.29046630859375
random_seed1,11,20,1,spherical,whiten100_l2,100,2.849024772644043,0.02431243099272251,5.036487916958564,12.437716692494853,0.05730458888055263,0.119,0.0008446989813819528,90.29046630859375
random_seed1,11,20,2,spherical,whiten100_l2,100,2.849024772644043,0.02434048056602478,5.045034675350052,12.564756995913537,0.05709449987472459,0.123,0.0008446989813819528,90.29046630859375
random_seed1,11,20,3,spherical,whiten100_l2,100,2.849024772644043,0.023402009159326553,5.137298400431152,12.538531927216983,0.051819031309812726,0.1165,0.0008446989813819528,90.29046630859375
random_seed1,11,20,4,spherical,whiten100_l2,100,2.849024772644043,0.02473311312496662,5.045337831416909,12.286163620686434,0.05676624298540591,0.1245,0.0008446989813819528,90.29046630859375
random_seed1,12,20,0,spherical,whiten100_l2,100,2.2250375747680664,0.02243080921471119,5.0974842986805236,12.064430877201481,0.06132197646450951,0.129,0.0008403902756981552,90.39918518066406
random_seed1,12,20,1,spherical,whiten100_l2,100,2.2250375747680664,0.023956255987286568,4.945252389885607,12.23882111832296,0.0610921267707335,0.12,0.0008403902756981552,90.39918518066406
random_seed1,12,20,2,spherical,whiten100_l2,100,2.2250375747680664,0.026368984952569008,4.919251665772498,12.485687487043867,0.05704564792040362,0.113,0.0008403902756981552,90.39918518066406
random_seed1,12,20,3,spherical,whiten100_l2,100,2.2250375747680664,0.024838626384735107,5.0114685446409455,12.389397857074595,0.056984534602223115,0.1215,0.0008403902756981552,90.39918518066406
random_seed1,12,20,4,spherical,whiten100_l2,100,2.2250375747680664,0.02281389757990837,5.04268772755717,12.227924417980622,0.060417923549648395,0.1215,0.0008403902756981552,90.39918518066406
